16 [2, 3, 5, 1, 6, 8, 4, 7]
16 [2, 3, 5, 1, 6, 8, 7, 4]
16 [2, 3, 5, 1, 7, 4, 6, 8]
16 [2, 3, 5, 1, 7, 4, 8, 6]
16 [2, 3, 5, 1, 7, 6, 4, 8]
16 [2, 3, 5, 1, 7, 6, 8, 4]
32 [2, 3, 5, 1, 7, 8, 4, 6]
32 [2, 3, 5, 1, 7, 8, 6, 4]
16 [2, 3, 5, 1, 8, 4, 6, 7]
16 [2, 3, 5, 1, 8, 4, 7, 6]
16 [2, 3, 5, 1, 8, 6, 4, 7]
16 [2, 3, 5, 1, 8, 6, 7, 4]
32 [2, 3, 5, 1, 8, 7, 4, 6]
32 [2, 3, 5, 1, 8, 7, 6, 4]
32 [2, 3, 5, 4, 1, 6, 7, 8]
32 [2, 3, 5, 4, 1, 6, 8, 7]
16 [2, 3, 5, 4, 1, 7, 6, 8]
16 [2, 3, 5, 4, 1, 7, 8, 6]
16 [2, 3, 5, 4, 1, 8, 6, 7]
16 [2, 3, 5, 4, 1, 8, 7, 6]
32 [2, 3, 5, 4, 6, 1, 7, 8]
32 [2, 3, 5, 4, 6, 1, 8, 7]
16 [2, 3, 5, 4, 6, 7, 1, 8]
16 [2, 3, 5, 4, 6, 7, 8, 1]
16 [2, 3, 5, 4, 6, 8, 1, 7]
16 [2, 3, 5, 4, 6, 8, 7, 1]
16 [2, 3, 5, 4, 7, 1, 6, 8]
16 [2, 3, 5, 4, 7, 1, 8, 6]
16 [2, 3, 5, 4, 7, 6, 1, 8]
16 [2, 3, 5, 4, 7, 6, 8, 1]
32 [2, 3, 5, 4, 7, 8, 1, 6]
32 [2, 3, 5, 4, 7, 8, 6, 1]
16 [2, 3, 5, 4, 8, 1, 6, 7]
16 [2, 3, 5, 4, 8, 1, 7, 6]
16 [2, 3, 5, 4, 8, 6, 1, 7]
16 [2, 3, 5, 4, 8, 6, 7, 1]
32 [2, 3, 5, 4, 8, 7, 1, 6]
32 [2, 3, 5, 4, 8, 7, 6, 1]
32 [2, 3, 5, 6, 1, 4, 7, 8]
32 [2, 3, 5, 6, 1, 4, 8, 7]
16 [2, 3, 5, 6, 1, 7, 4, 8]
16 [2, 3, 5, 6, 1, 7, 8, 4]
16 [2, 3, 5, 6, 1, 8, 4, 7]
16 [2, 3, 5, 6, 1, 8, 7, 4]
32 [2, 3, 5, 6, 4, 1, 7, 8]
32 [2, 3, 5, 6, 4, 1, 8, 7]
16 [2, 3, 5, 6, 4, 7, 1, 8]
16 [2, 3, 5, 6, 4, 7, 8, 1]
16 [2, 3, 5, 6, 4, 8, 1, 7]
16 [2, 3, 5, 6, 4, 8, 7, 1]
16 [2, 3, 5, 6, 7, 1, 4, 8]
16 [2, 3, 5, 6, 7, 1, 8, 4]
16 [2, 3, 5, 6, 7, 4, 1, 8]
16 [2, 3, 5, 6, 7, 4, 8, 1]
32 [2, 3, 5, 6, 7, 8, 1, 4]
32 [2, 3, 5, 6, 7, 8, 4, 1]
16 [2, 3, 5, 6, 8, 1, 4, 7]
16 [2, 3, 5, 6, 8, 1, 7, 4]
16 [2, 3, 5, 6, 8, 4, 1, 7]
16 [2, 3, 5, 6, 8, 4, 7, 1]
32 [2, 3, 5, 6, 8, 7, 1, 4]
32 [2, 3, 5, 6, 8, 7, 4, 1]
16 [2, 3, 5, 7, 1, 4, 6, 8]
16 [2, 3, 5, 7, 1, 4, 8, 6]
8 [2, 3, 5, 7, 1, 6, 4, 8]
8 [2, 3, 5, 7, 1, 6, 8, 4]
8 [2, 3, 5, 7, 1, 8, 4, 6]
8 [2, 3, 5, 7, 1, 8, 6, 4]
16 [2, 3, 5, 7, 4, 1, 6, 8]
16 [2, 3, 5, 7, 4, 1, 8, 6]
8 [2, 3, 5, 7, 4, 6, 1, 8]
8 [2, 3, 5, 7, 4, 6, 8, 1]
8 [2, 3, 5, 7, 4, 8, 1, 6]
8 [2, 3, 5, 7, 4, 8, 6, 1]
8 [2, 3, 5, 7, 6, 1, 4, 8]
8 [2, 3, 5, 7, 6, 1, 8, 4]
8 [2, 3, 5, 7, 6, 4, 1, 8]
8 [2, 3, 5, 7, 6, 4, 8, 1]
16 [2, 3, 5, 7, 6, 8, 1, 4]
16 [2, 3, 5, 7, 6, 8, 4, 1]
8 [2, 3, 5, 7, 8, 1, 4, 6]
8 [2, 3, 5, 7, 8, 1, 6, 4]
8 [2, 3, 5, 7, 8, 4, 1, 6]
8 [2, 3, 5, 7, 8, 4, 6, 1]
16 [2, 3, 5, 7, 8, 6, 1, 4]
16 [2, 3, 5, 7, 8, 6, 4, 1]
16 [2, 3, 5, 8, 1, 4, 6, 7]
16 [2, 3, 5, 8, 1, 4, 7, 6]
8 [2, 3, 5, 8, 1, 6, 4, 7]
8 [2, 3, 5, 8, 1, 6, 7, 4]
8 [2, 3, 5, 8, 1, 7, 4, 6]
8 [2, 3, 5, 8, 1, 7, 6, 4]
16 [2, 3, 5, 8, 4, 1, 6, 7]
16 [2, 3, 5, 8, 4, 1, 7, 6]
8 [2, 3, 5, 8, 4, 6, 1, 7]
8 [2, 3, 5, 8, 4, 6, 7, 1]
8 [2, 3, 5, 8, 4, 7, 1, 6]
8 [2, 3, 5, 8, 4, 7, 6, 1]
8 [2, 3, 5, 8, 6, 1, 4, 7]
8 [2, 3, 5, 8, 6, 1, 7, 4]
8 [2, 3, 5, 8, 6, 4, 1, 7]
8 [2, 3, 5, 8, 6, 4, 7, 1]
16 [2, 3, 5, 8, 6, 7, 1, 4]
16 [2, 3, 5, 8, 6, 7, 4, 1]
8 [2, 3, 5, 8, 7, 1, 4, 6]
8 [2, 3, 5, 8, 7, 1, 6, 4]
8 [2, 3, 5, 8, 7, 4, 1, 6]
8 [2, 3, 5, 8, 7, 4, 6, 1]
16 [2, 3, 5, 8, 7, 6, 1, 4]
16 [2, 3, 5, 8, 7, 6, 4, 1]
32 [2, 3, 6, 1, 4, 5, 7, 8]
32 [2, 3, 6, 1, 4, 5, 8, 7]
16 [2, 3, 6, 1, 4, 7, 5, 8]
16 [2, 3, 6, 1, 4, 7, 8, 5]
16 [2, 3, 6, 1, 4, 8, 5, 7]
16 [2, 3, 6, 1, 4, 8, 7, 5]
32 [2, 3, 6, 1, 5, 4, 7, 8]
32 [2, 3, 6, 1, 5, 4, 8, 7]
16 [2, 3, 6, 1, 5, 7, 4, 8]
16 [2, 3, 6, 1, 5, 7, 8, 4]
16 [2, 3, 6, 1, 5, 8, 4, 7]
16 [2, 3, 6, 1, 5, 8, 7, 4]
16 [2, 3, 6, 1, 7, 4, 5, 8]
16 [2, 3, 6, 1, 7, 4, 8, 5]
16 [2, 3, 6, 1, 7, 5, 4, 8]
16 [2, 3, 6, 1, 7, 5, 8, 4]
32 [2, 3, 6, 1, 7, 8, 4, 5]
32 [2, 3, 6, 1, 7, 8, 5, 4]
16 [2, 3, 6, 1, 8, 4, 5, 7]
16 [2, 3, 6, 1, 8, 4, 7, 5]
16 [2, 3, 6, 1, 8, 5, 4, 7]
16 [2, 3, 6, 1, 8, 5, 7, 4]
32 [2, 3, 6, 1, 8, 7, 4, 5]
32 [2, 3, 6, 1, 8, 7, 5, 4]
32 [2, 3, 6, 4, 1, 5, 7, 8]
32 [2, 3, 6, 4, 1, 5, 8, 7]
16 [2, 3, 6, 4, 1, 7, 5, 8]
16 [2, 3, 6, 4, 1, 7, 8, 5]
16 [2, 3, 6, 4, 1, 8, 5, 7]
16 [2, 3, 6, 4, 1, 8, 7, 5]
32 [2, 3, 6, 4, 5, 1, 7, 8]
32 [2, 3, 6, 4, 5, 1, 8, 7]
16 [2, 3, 6, 4, 5, 7, 1, 8]
16 [2, 3, 6, 4, 5, 7, 8, 1]
16 [2, 3, 6, 4, 5, 8, 1, 7]
16 [2, 3, 6, 4, 5, 8, 7, 1]
16 [2, 3, 6, 4, 7, 1, 5, 8]
16 [2, 3, 6, 4, 7, 1, 8, 5]
16 [2, 3, 6, 4, 7, 5, 1, 8]
16 [2, 3, 6, 4, 7, 5, 8, 1]
32 [2, 3, 6, 4, 7, 8, 1, 5]
32 [2, 3, 6, 4, 7, 8, 5, 1]
16 [2, 3, 6, 4, 8, 1, 5, 7]
16 [2, 3, 6, 4, 8, 1, 7, 5]
16 [2, 3, 6, 4, 8, 5, 1, 7]
16 [2, 3, 6, 4, 8, 5, 7, 1]
32 [2, 3, 6, 4, 8, 7, 1, 5]
32 [2, 3, 6, 4, 8, 7, 5, 1]
32 [2, 3, 6, 5, 1, 4, 7, 8]
32 [2, 3, 6, 5, 1, 4, 8, 7]
16 [2, 3, 6, 5, 1, 7, 4, 8]
16 [2, 3, 6, 5, 1, 7, 8, 4]
16 [2, 3, 6, 5, 1, 8, 4, 7]
16 [2, 3, 6, 5, 1, 8, 7, 4]
32 [2, 3, 6, 5, 4, 1, 7, 8]
32 [2, 3, 6, 5, 4, 1, 8, 7]
16 [2, 3, 6, 5, 4, 7, 1, 8]
16 [2, 3, 6, 5, 4, 7, 8, 1]
16 [2, 3, 6, 5, 4, 8, 1, 7]
16 [2, 3, 6, 5, 4, 8, 7, 1]
16 [2, 3, 6, 5, 7, 1, 4, 8]
16 [2, 3, 6, 5, 7, 1, 8, 4]
16 [2, 3, 6, 5, 7, 4, 1, 8]
16 [2, 3, 6, 5, 7, 4, 8, 1]
32 [2, 3, 6, 5, 7, 8, 1, 4]
32 [2, 3, 6, 5, 7, 8, 4, 1]
16 [2, 3, 6, 5, 8, 1, 4, 7]
16 [2, 3, 6, 5, 8, 1, 7, 4]
16 [2, 3, 6, 5, 8, 4, 1, 7]
16 [2, 3, 6, 5, 8, 4, 7, 1]
32 [2, 3, 6, 5, 8, 7, 1, 4]
32 [2, 3, 6, 5, 8, 7, 4, 1]
16 [2, 3, 6, 7, 1, 4, 5, 8]
16 [2, 3, 6, 7, 1, 4, 8, 5]
8 [2, 3, 6, 7, 1, 5, 4, 8]
8 [2, 3, 6, 7, 1, 5, 8, 4]
8 [2, 3, 6, 7, 1, 8, 4, 5]
8 [2, 3, 6, 7, 1, 8, 5, 4]
16 [2, 3, 6, 7, 4, 1, 5, 8]
16 [2, 3, 6, 7, 4, 1, 8, 5]
8 [2, 3, 6, 7, 4, 5, 1, 8]
8 [2, 3, 6, 7, 4, 5, 8, 1]
8 [2, 3, 6, 7, 4, 8, 1, 5]
8 [2, 3, 6, 7, 4, 8, 5, 1]
8 [2, 3, 6, 7, 5, 1, 4, 8]
8 [2, 3, 6, 7, 5, 1, 8, 4]
8 [2, 3, 6, 7, 5, 4, 1, 8]
8 [2, 3, 6, 7, 5, 4, 8, 1]
16 [2, 3, 6, 7, 5, 8, 1, 4]
16 [2, 3, 6, 7, 5, 8, 4, 1]
8 [2, 3, 6, 7, 8, 1, 4, 5]
8 [2, 3, 6, 7, 8, 1, 5, 4]
8 [2, 3, 6, 7, 8, 4, 1, 5]
8 [2, 3, 6, 7, 8, 4, 5, 1]
16 [2, 3, 6, 7, 8, 5, 1, 4]
16 [2, 3, 6, 7, 8, 5, 4, 1]
16 [2, 3, 6, 8, 1, 4, 5, 7]
16 [2, 3, 6, 8, 1, 4, 7, 5]
8 [2, 3, 6, 8, 1, 5, 4, 7]
8 [2, 3, 6, 8, 1, 5, 7, 4]
8 [2, 3, 6, 8, 1, 7, 4, 5]
8 [2, 3, 6, 8, 1, 7, 5, 4]
16 [2, 3, 6, 8, 4, 1, 5, 7]
16 [2, 3, 6, 8, 4, 1, 7, 5]
8 [2, 3, 6, 8, 4, 5, 1, 7]
8 [2, 3, 6, 8, 4, 5, 7, 1]
8 [2, 3, 6, 8, 4, 7, 1, 5]
8 [2, 3, 6, 8, 4, 7, 5, 1]
8 [2, 3, 6, 8, 5, 1, 4, 7]
8 [2, 3, 6, 8, 5, 1, 7, 4]
8 [2, 3, 6, 8, 5, 4, 1, 7]
8 [2, 3, 6, 8, 5, 4, 7, 1]
16 [2, 3, 6, 8, 5, 7, 1, 4]
16 [2, 3, 6, 8, 5, 7, 4, 1]
8 [2, 3, 6, 8, 7, 1, 4, 5]
8 [2, 3, 6, 8, 7, 1, 5, 4]
8 [2, 3, 6, 8, 7, 4, 1, 5]
8 [2, 3, 6, 8, 7, 4, 5, 1]
16 [2, 3, 6, 8, 7, 5, 1, 4]
16 [2, 3, 6, 8, 7, 5, 4, 1]
16 [2, 3, 7, 1, 4, 5, 6, 8]
16 [2, 3, 7, 1, 4, 5, 8, 6]
16 [2, 3, 7, 1, 4, 6, 5, 8]
16 [2, 3, 7, 1, 4, 6, 8, 5]
32 [2, 3, 7, 1, 4, 8, 5, 6]
32 [2, 3, 7, 1, 4, 8, 6, 5]
16 [2, 3, 7, 1, 5, 4, 6, 8]
16 [2, 3, 7, 1, 5, 4, 8, 6]
32 [2, 3, 7, 1, 5, 6, 4, 8]
32 [2, 3, 7, 1, 5, 6, 8, 4]
16 [2, 3, 7, 1, 5, 8, 4, 6]
16 [2, 3, 7, 1, 5, 8, 6, 4]
16 [2, 3, 7, 1, 6, 4, 5, 8]
16 [2, 3, 7, 1, 6, 4, 8, 5]
32 [2, 3, 7, 1, 6, 5, 4, 8]
32 [2, 3, 7, 1, 6, 5, 8, 4]
16 [2, 3, 7, 1, 6, 8, 4, 5]
16 [2, 3, 7, 1, 6, 8, 5, 4]
32 [2, 3, 7, 1, 8, 4, 5, 6]
32 [2, 3, 7, 1, 8, 4, 6, 5]
16 [2, 3, 7, 1, 8, 5, 4, 6]
16 [2, 3, 7, 1, 8, 5, 6, 4]
16 [2, 3, 7, 1, 8, 6, 4, 5]
16 [2, 3, 7, 1, 8, 6, 5, 4]
16 [2, 3, 7, 4, 1, 5, 6, 8]
16 [2, 3, 7, 4, 1, 5, 8, 6]
16 [2, 3, 7, 4, 1, 6, 5, 8]
16 [2, 3, 7, 4, 1, 6, 8, 5]
32 [2, 3, 7, 4, 1, 8, 5, 6]
32 [2, 3, 7, 4, 1, 8, 6, 5]
16 [2, 3, 7, 4, 5, 1, 6, 8]
16 [2, 3, 7, 4, 5, 1, 8, 6]
32 [2, 3, 7, 4, 5, 6, 1, 8]
32 [2, 3, 7, 4, 5, 6, 8, 1]
16 [2, 3, 7, 4, 5, 8, 1, 6]
16 [2, 3, 7, 4, 5, 8, 6, 1]
16 [2, 3, 7, 4, 6, 1, 5, 8]
16 [2, 3, 7, 4, 6, 1, 8, 5]
32 [2, 3, 7, 4, 6, 5, 1, 8]
32 [2, 3, 7, 4, 6, 5, 8, 1]
16 [2, 3, 7, 4, 6, 8, 1, 5]
16 [2, 3, 7, 4, 6, 8, 5, 1]
32 [2, 3, 7, 4, 8, 1, 5, 6]
32 [2, 3, 7, 4, 8, 1, 6, 5]
16 [2, 3, 7, 4, 8, 5, 1, 6]
16 [2, 3, 7, 4, 8, 5, 6, 1]
16 [2, 3, 7, 4, 8, 6, 1, 5]
16 [2, 3, 7, 4, 8, 6, 5, 1]
16 [2, 3, 7, 5, 1, 4, 6, 8]
16 [2, 3, 7, 5, 1, 4, 8, 6]
8 [2, 3, 7, 5, 1, 6, 4, 8]
8 [2, 3, 7, 5, 1, 6, 8, 4]
8 [2, 3, 7, 5, 1, 8, 4, 6]
8 [2, 3, 7, 5, 1, 8, 6, 4]
16 [2, 3, 7, 5, 4, 1, 6, 8]
16 [2, 3, 7, 5, 4, 1, 8, 6]
8 [2, 3, 7, 5, 4, 6, 1, 8]
8 [2, 3, 7, 5, 4, 6, 8, 1]
8 [2, 3, 7, 5, 4, 8, 1, 6]
8 [2, 3, 7, 5, 4, 8, 6, 1]
8 [2, 3, 7, 5, 6, 1, 4, 8]
8 [2, 3, 7, 5, 6, 1, 8, 4]
8 [2, 3, 7, 5, 6, 4, 1, 8]
8 [2, 3, 7, 5, 6, 4, 8, 1]
16 [2, 3, 7, 5, 6, 8, 1, 4]
16 [2, 3, 7, 5, 6, 8, 4, 1]
8 [2, 3, 7, 5, 8, 1, 4, 6]
8 [2, 3, 7, 5, 8, 1, 6, 4]
8 [2, 3, 7, 5, 8, 4, 1, 6]
8 [2, 3, 7, 5, 8, 4, 6, 1]
16 [2, 3, 7, 5, 8, 6, 1, 4]
16 [2, 3, 7, 5, 8, 6, 4, 1]
16 [2, 3, 7, 6, 1, 4, 5, 8]
16 [2, 3, 7, 6, 1, 4, 8, 5]
8 [2, 3, 7, 6, 1, 5, 4, 8]
8 [2, 3, 7, 6, 1, 5, 8, 4]
8 [2, 3, 7, 6, 1, 8, 4, 5]
8 [2, 3, 7, 6, 1, 8, 5, 4]
16 [2, 3, 7, 6, 4, 1, 5, 8]
16 [2, 3, 7, 6, 4, 1, 8, 5]
8 [2, 3, 7, 6, 4, 5, 1, 8]
8 [2, 3, 7, 6, 4, 5, 8, 1]
8 [2, 3, 7, 6, 4, 8, 1, 5]
8 [2, 3, 7, 6, 4, 8, 5, 1]
8 [2, 3, 7, 6, 5, 1, 4, 8]
8 [2, 3, 7, 6, 5, 1, 8, 4]
8 [2, 3, 7, 6, 5, 4, 1, 8]
8 [2, 3, 7, 6, 5, 4, 8, 1]
16 [2, 3, 7, 6, 5, 8, 1, 4]
16 [2, 3, 7, 6, 5, 8, 4, 1]
8 [2, 3, 7, 6, 8, 1, 4, 5]
8 [2, 3, 7, 6, 8, 1, 5, 4]
8 [2, 3, 7, 6, 8, 4, 1, 5]
8 [2, 3, 7, 6, 8, 4, 5, 1]
16 [2, 3, 7, 6, 8, 5, 1, 4]
16 [2, 3, 7, 6, 8, 5, 4, 1]
32 [2, 3, 7, 8, 1, 4, 5, 6]
32 [2, 3, 7, 8, 1, 4, 6, 5]
16 [2, 3, 7, 8, 1, 5, 4, 6]
16 [2, 3, 7, 8, 1, 5, 6, 4]
16 [2, 3, 7, 8, 1, 6, 4, 5]
16 [2, 3, 7, 8, 1, 6, 5, 4]
32 [2, 3, 7, 8, 4, 1, 5, 6]
32 [2, 3, 7, 8, 4, 1, 6, 5]
16 [2, 3, 7, 8, 4, 5, 1, 6]
16 [2, 3, 7, 8, 4, 5, 6, 1]
16 [2, 3, 7, 8, 4, 6, 1, 5]
16 [2, 3, 7, 8, 4, 6, 5, 1]
16 [2, 3, 7, 8, 5, 1, 4, 6]
16 [2, 3, 7, 8, 5, 1, 6, 4]
16 [2, 3, 7, 8, 5, 4, 1, 6]
16 [2, 3, 7, 8, 5, 4, 6, 1]
32 [2, 3, 7, 8, 5, 6, 1, 4]
32 [2, 3, 7, 8, 5, 6, 4, 1]
16 [2, 3, 7, 8, 6, 1, 4, 5]
16 [2, 3, 7, 8, 6, 1, 5, 4]
16 [2, 3, 7, 8, 6, 4, 1, 5]
16 [2, 3, 7, 8, 6, 4, 5, 1]
32 [2, 3, 7, 8, 6, 5, 1, 4]
32 [2, 3, 7, 8, 6, 5, 4, 1]
16 [2, 3, 8, 1, 4, 5, 6, 7]
16 [2, 3, 8, 1, 4, 5, 7, 6]
16 [2, 3, 8, 1, 4, 6, 5, 7]
16 [2, 3, 8, 1, 4, 6, 7, 5]
32 [2, 3, 8, 1, 4, 7, 5, 6]
32 [2, 3, 8, 1, 4, 7, 6, 5]
16 [2, 3, 8, 1, 5, 4, 6, 7]
16 [2, 3, 8, 1, 5, 4, 7, 6]
32 [2, 3, 8, 1, 5, 6, 4, 7]
32 [2, 3, 8, 1, 5, 6, 7, 4]
16 [2, 3, 8, 1, 5, 7, 4, 6]
16 [2, 3, 8, 1, 5, 7, 6, 4]
16 [2, 3, 8, 1, 6, 4, 5, 7]
16 [2, 3, 8, 1, 6, 4, 7, 5]
32 [2, 3, 8, 1, 6, 5, 4, 7]
32 [2, 3, 8, 1, 6, 5, 7, 4]
16 [2, 3, 8, 1, 6, 7, 4, 5]
16 [2, 3, 8, 1, 6, 7, 5, 4]
32 [2, 3, 8, 1, 7, 4, 5, 6]
32 [2, 3, 8, 1, 7, 4, 6, 5]
16 [2, 3, 8, 1, 7, 5, 4, 6]
16 [2, 3, 8, 1, 7, 5, 6, 4]
16 [2, 3, 8, 1, 7, 6, 4, 5]
16 [2, 3, 8, 1, 7, 6, 5, 4]
16 [2, 3, 8, 4, 1, 5, 6, 7]
16 [2, 3, 8, 4, 1, 5, 7, 6]
16 [2, 3, 8, 4, 1, 6, 5, 7]
16 [2, 3, 8, 4, 1, 6, 7, 5]
32 [2, 3, 8, 4, 1, 7, 5, 6]
32 [2, 3, 8, 4, 1, 7, 6, 5]
16 [2, 3, 8, 4, 5, 1, 6, 7]
16 [2, 3, 8, 4, 5, 1, 7, 6]
32 [2, 3, 8, 4, 5, 6, 1, 7]
32 [2, 3, 8, 4, 5, 6, 7, 1]
16 [2, 3, 8, 4, 5, 7, 1, 6]
16 [2, 3, 8, 4, 5, 7, 6, 1]
16 [2, 3, 8, 4, 6, 1, 5, 7]
16 [2, 3, 8, 4, 6, 1, 7, 5]
32 [2, 3, 8, 4, 6, 5, 1, 7]
32 [2, 3, 8, 4, 6, 5, 7, 1]
16 [2, 3, 8, 4, 6, 7, 1, 5]
16 [2, 3, 8, 4, 6, 7, 5, 1]
32 [2, 3, 8, 4, 7, 1, 5, 6]
32 [2, 3, 8, 4, 7, 1, 6, 5]
16 [2, 3, 8, 4, 7, 5, 1, 6]
16 [2, 3, 8, 4, 7, 5, 6, 1]
16 [2, 3, 8, 4, 7, 6, 1, 5]
16 [2, 3, 8, 4, 7, 6, 5, 1]
16 [2, 3, 8, 5, 1, 4, 6, 7]
16 [2, 3, 8, 5, 1, 4, 7, 6]
8 [2, 3, 8, 5, 1, 6, 4, 7]
8 [2, 3, 8, 5, 1, 6, 7, 4]
8 [2, 3, 8, 5, 1, 7, 4, 6]
8 [2, 3, 8, 5, 1, 7, 6, 4]
16 [2, 3, 8, 5, 4, 1, 6, 7]
16 [2, 3, 8, 5, 4, 1, 7, 6]
8 [2, 3, 8, 5, 4, 6, 1, 7]
8 [2, 3, 8, 5, 4, 6, 7, 1]
8 [2, 3, 8, 5, 4, 7, 1, 6]
8 [2, 3, 8, 5, 4, 7, 6, 1]
8 [2, 3, 8, 5, 6, 1, 4, 7]
8 [2, 3, 8, 5, 6, 1, 7, 4]
8 [2, 3, 8, 5, 6, 4, 1, 7]
8 [2, 3, 8, 5, 6, 4, 7, 1]
16 [2, 3, 8, 5, 6, 7, 1, 4]
16 [2, 3, 8, 5, 6, 7, 4, 1]
8 [2, 3, 8, 5, 7, 1, 4, 6]
8 [2, 3, 8, 5, 7, 1, 6, 4]
8 [2, 3, 8, 5, 7, 4, 1, 6]
8 [2, 3, 8, 5, 7, 4, 6, 1]
16 [2, 3, 8, 5, 7, 6, 1, 4]
16 [2, 3, 8, 5, 7, 6, 4, 1]
16 [2, 3, 8, 6, 1, 4, 5, 7]
16 [2, 3, 8, 6, 1, 4, 7, 5]
8 [2, 3, 8, 6, 1, 5, 4, 7]
8 [2, 3, 8, 6, 1, 5, 7, 4]
8 [2, 3, 8, 6, 1, 7, 4, 5]
8 [2, 3, 8, 6, 1, 7, 5, 4]
16 [2, 3, 8, 6, 4, 1, 5, 7]
16 [2, 3, 8, 6, 4, 1, 7, 5]
8 [2, 3, 8, 6, 4, 5, 1, 7]
8 [2, 3, 8, 6, 4, 5, 7, 1]
8 [2, 3, 8, 6, 4, 7, 1, 5]
8 [2, 3, 8, 6, 4, 7, 5, 1]
8 [2, 3, 8, 6, 5, 1, 4, 7]
8 [2, 3, 8, 6, 5, 1, 7, 4]
8 [2, 3, 8, 6, 5, 4, 1, 7]
8 [2, 3, 8, 6, 5, 4, 7, 1]
16 [2, 3, 8, 6, 5, 7, 1, 4]
16 [2, 3, 8, 6, 5, 7, 4, 1]
8 [2, 3, 8, 6, 7, 1, 4, 5]
8 [2, 3, 8, 6, 7, 1, 5, 4]
8 [2, 3, 8, 6, 7, 4, 1, 5]
8 [2, 3, 8, 6, 7, 4, 5, 1]
16 [2, 3, 8, 6, 7, 5, 1, 4]
16 [2, 3, 8, 6, 7, 5, 4, 1]
32 [2, 3, 8, 7, 1, 4, 5, 6]
32 [2, 3, 8, 7, 1, 4, 6, 5]
16 [2, 3, 8, 7, 1, 5, 4, 6]
16 [2, 3, 8, 7, 1, 5, 6, 4]
16 [2, 3, 8, 7, 1, 6, 4, 5]
16 [2, 3, 8, 7, 1, 6, 5, 4]
32 [2, 3, 8, 7, 4, 1, 5, 6]
32 [2, 3, 8, 7, 4, 1, 6, 5]
16 [2, 3, 8, 7, 4, 5, 1, 6]
16 [2, 3, 8, 7, 4, 5, 6, 1]
16 [2, 3, 8, 7, 4, 6, 1, 5]
16 [2, 3, 8, 7, 4, 6, 5, 1]
16 [2, 3, 8, 7, 5, 1, 4, 6]
16 [2, 3, 8, 7, 5, 1, 6, 4]
16 [2, 3, 8, 7, 5, 4, 1, 6]
16 [2, 3, 8, 7, 5, 4, 6, 1]
32 [2, 3, 8, 7, 5, 6, 1, 4]
32 [2, 3, 8, 7, 5, 6, 4, 1]
16 [2, 3, 8, 7, 6, 1, 4, 5]
16 [2, 3, 8, 7, 6, 1, 5, 4]
16 [2, 3, 8, 7, 6, 4, 1, 5]
16 [2, 3, 8, 7, 6, 4, 5, 1]
32 [2, 3, 8, 7, 6, 5, 1, 4]
32 [2, 3, 8, 7, 6, 5, 4, 1]
128 [2, 4, 1, 3, 5, 6, 7, 8]
128 [2, 4, 1, 3, 5, 6, 8, 7]
64 [2, 4, 1, 3, 5, 7, 6, 8]
64 [2, 4, 1, 3, 5, 7, 8, 6]
64 [2, 4, 1, 3, 5, 8, 6, 7]
64 [2, 4, 1, 3, 5, 8, 7, 6]
128 [2, 4, 1, 3, 6, 5, 7, 8]
128 [2, 4, 1, 3, 6, 5, 8, 7]
64 [2, 4, 1, 3, 6, 7, 5, 8]
64 [2, 4, 1, 3, 6, 7, 8, 5]
64 [2, 4, 1, 3, 6, 8, 5, 7]
64 [2, 4, 1, 3, 6, 8, 7, 5]
64 [2, 4, 1, 3, 7, 5, 6, 8]
64 [2, 4, 1, 3, 7, 5, 8, 6]
64 [2, 4, 1, 3, 7, 6, 5, 8]
64 [2, 4, 1, 3, 7, 6, 8, 5]
128 [2, 4, 1, 3, 7, 8, 5, 6]
128 [2, 4, 1, 3, 7, 8, 6, 5]
64 [2, 4, 1, 3, 8, 5, 6, 7]
64 [2, 4, 1, 3, 8, 5, 7, 6]
64 [2, 4, 1, 3, 8, 6, 5, 7]
64 [2, 4, 1, 3, 8, 6, 7, 5]
128 [2, 4, 1, 3, 8, 7, 5, 6]
128 [2, 4, 1, 3, 8, 7, 6, 5]
32 [2, 4, 1, 5, 3, 6, 7, 8]
32 [2, 4, 1, 5, 3, 6, 8, 7]
16 [2, 4, 1, 5, 3, 7, 6, 8]
16 [2, 4, 1, 5, 3, 7, 8, 6]
16 [2, 4, 1, 5, 3, 8, 6, 7]
16 [2, 4, 1, 5, 3, 8, 7, 6]
32 [2, 4, 1, 5, 6, 3, 7, 8]
32 [2, 4, 1, 5, 6, 3, 8, 7]
16 [2, 4, 1, 5, 6, 7, 3, 8]
16 [2, 4, 1, 5, 6, 7, 8, 3]
16 [2, 4, 1, 5, 6, 8, 3, 7]
16 [2, 4, 1, 5, 6, 8, 7, 3]
16 [2, 4, 1, 5, 7, 3, 6, 8]
16 [2, 4, 1, 5, 7, 3, 8, 6]
16 [2, 4, 1, 5, 7, 6, 3, 8]
16 [2, 4, 1, 5, 7, 6, 8, 3]
32 [2, 4, 1, 5, 7, 8, 3, 6]
32 [2, 4, 1, 5, 7, 8, 6, 3]
16 [2, 4, 1, 5, 8, 3, 6, 7]
16 [2, 4, 1, 5, 8, 3, 7, 6]
16 [2, 4, 1, 5, 8, 6, 3, 7]
16 [2, 4, 1, 5, 8, 6, 7, 3]
32 [2, 4, 1, 5, 8, 7, 3, 6]
32 [2, 4, 1, 5, 8, 7, 6, 3]
